@relation test-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.MathExpression-Esin((A*0.0174532925))

@attribute lat_attr numeric
@attribute lon_attr numeric

@data
0.009955,-0.991295
0.011306,-0.06373
0.013769,0.087638
-0.005986,-0.695446
0.009746,-0.995483
-0.001887,0.957168
0.010978,-0.995587
0.011508,-0.994627
-0.002137,0.937179
0.015007,0.309955
0.011372,-0.961228
-0.00237,0.937464
0.013864,0.02101
0.000906,0.979959
-0.001898,0.957234
-0.006235,-0.759991
-0.001888,0.956636
0.014648,0.364979
0.001081,0.988687
-0.002419,0.923358
0.009697,-0.890523
0.014451,-0.076755
-0.001893,0.957314
-0.001271,0.93459
0.013763,0.006663
-0.002456,0.928038
0.011374,-0.96108
-0.001923,0.957259
0.011914,-0.999374
0.013991,-0.056901
0.010735,0.402127
-0.001898,0.958158
-0.001888,0.957385
-0.001898,0.958158
0.012595,0.105725
-0.001965,0.956966
-0.007959,-0.757075
0.013764,0.088424
0.013676,-0.013302
0.013861,-0.021221
0.013618,-0.002823
-0.001899,0.957123
-0.00193,0.959565
0.013641,0.094731
0.015145,0.424418
-0.001914,0.957471
-0.00693,-0.783059
0.013744,0.102233
0.009762,-0.887478
0.013665,-0.002612
0.008689,-0.988612
0.011255,-0.985616
-0.001971,0.956737
-0.001271,0.93459
0.009791,-0.878917
0.013995,-0.05267
-0.001978,0.957627
-0.001934,0.957082
0.014335,0.144232
0.009317,-0.957481
0.0116,-0.949916
0.013824,0.112296
-0.002124,0.953359
0.011005,-0.974682
-0.002092,0.953296
0.010819,-0.847752
0.011255,-0.985616
-0.002456,0.928038
0.008652,-0.995317
-0.00209,0.95337
-0.003329,0.888265
-0.006005,-0.747283
-0.00194,0.957345
-0.001961,0.957102
0.010536,-0.064529
-0.002411,0.923438
0.013794,0.104088
-0.001868,0.958088
-0.001699,0.946447
-0.002092,0.953296
0.012889,-0.844861
0.013786,0.088932
-0.001891,0.958527
0.013652,-0.004443
0.0113,-0.067026
-0.002365,0.937549
0.011412,0.244805
0.011202,-0.967222
0.011738,-0.9498
0.013553,0.120237
0.011255,-0.985616
-0.002114,0.952375
0.000939,0.979949
-0.001592,0.871394
-0.001271,0.93459
-0.002203,0.922491
0.013022,-0.894303
-0.001885,0.957092
0.011202,-0.967222
0.013729,0.075319
0.012441,0.159828
-0.001978,0.957627
-0.001916,0.956432
0.014074,-0.049303
0.009181,-0.997599
0.014648,0.364979
0.014034,-0.045862
0.014078,0.183162
-0.001888,0.956636
-0.002685,0.905687
0.013347,-0.110865
-0.002093,0.953769
-0.001904,0.956819
-0.001881,0.957461
-0.001906,0.956524
0.013818,-0.032667
0.01508,0.501355
-0.002211,0.937628
0.014582,0.869366
0.013606,0.073059
0.01501,0.310124
-0.001914,0.957471
0.011086,-0.006752
0.001097,0.988576
0.009798,-0.880477
-0.002302,0.935018
0.011651,0.037806
0.013658,-0.000341
0.012334,-0.99836
0.013786,0.088932
-0.006673,-0.751626
-0.007898,-0.75562
0.000436,0.822333
-0.001881,0.957461
0.001108,0.989045
-0.001793,-0.577732
0.005506,-0.91365
-0.001887,0.957168
0.009353,-0.989792
-0.001896,0.959393
0.01508,0.501355
-0.002419,0.923358
-0.002151,0.937099
0.01019,-0.981013
-0.001793,-0.577732
-0.001879,0.958238
0.014482,-0.067745
0.000939,0.979949
0.005514,-0.913851
-0.000731,0.914981
0.013959,-0.021991
0.009961,0.331717
-0.008303,-0.795216
-0.005986,-0.695446
0.000118,0.98056
-0.002008,0.957612
0.013816,0.085146
-0.00815,-0.75023
-0.001918,0.957123
0.013663,-0.002113
-0.001893,0.957314
-0.0023,0.934869
0.013787,0.086846
0.011898,0.019231
-0.002425,0.922975
0.01145,-0.964645
0.010636,-0.992218
0.011561,-0.989472
0.012616,0.304721
0.001689,0.995689
0.010332,-0.991035
-0.001965,0.956966
-0.007705,0.471207
0.011759,-0.992763
-0.003329,0.888265
0.013508,0.124204
0.013665,-0.000336
0.015279,0.403513
0.013977,0.113888
-0.000513,0.972076
0.013878,0.091339
-0.006815,-0.68444
0.000438,0.8209
0.000147,0.980212
-0.001914,0.957471
0.009746,-0.88008
-0.007101,-0.729279
-0.001904,0.956819
-0.001581,0.87094
0.009489,-0.890165
0.013747,0.106458
0.00931,-0.995606
-0.000294,0.983729
-0.002419,0.923358
0.011019,-0.99506
0.013741,0.07934
-0.005986,-0.695446
0.010953,-0.984424
-0.002617,0.898265
-0.001271,0.93459
0.000906,0.979959
0.013658,-0.000341
-0.000731,0.914981
0.013803,0.098951
0.013496,0.078319
-0.006843,-0.692083
0.011418,-0.960514
-0.001271,0.93459
0.01136,-0.960133
-0.001874,0.95736
0.010709,0.402462
-0.006235,-0.759991
-0.002128,0.937057
-0.002151,0.937099
0.000438,0.8209
0.013527,-0.022919
0.013526,0.098258
0.01365,-0.008889
-0.001874,0.95736
0.000939,0.979949
-0.002621,0.905783
-0.001889,0.956386
0.013775,0.087214
0.011328,-0.96335
0.011308,-0.064837
-0.002632,0.904723
0.011452,-0.1508
0.012753,0.12983
0.01525,0.431152
-0.006719,-0.696654
0.011505,-0.95561
0.010718,-0.983215
-0.002532,0.815694
0.009741,-0.879823
-0.00709,-0.727176
0.012329,-0.99854
0.014444,-0.075142
0.000929,0.979959
-0.001961,0.957102
0.008753,-0.990417
0.013539,-0.025811
0.014454,0.998949
0.014026,-0.038582
-0.001879,0.957878
-0.002094,0.953496
-0.00985,0.314291
-0.00247,0.926305
0.01374,0.07775
-0.00193,0.957807
0.013714,0.082257
0.011012,-0.998232
-0.001957,0.957697
0.011064,-0.97305
0.011244,-0.992738
0.000455,0.971747
0.000441,0.82082
-0.005986,-0.695446
0.013951,0.102275
-0.007791,0.465644
-0.001906,0.95736
0.013951,0.102275
-0.00237,0.937464
0.008715,-1
0.013824,-0.035486
-0.001927,0.957858
0.000918,0.979124
0.011791,-0.945946
0.000879,0.979364
0.013723,0.101952
-0.002094,0.953496
-0.002307,0.934702
0.011232,-0.966772
-0.001565,0.871145
0.011761,-0.992729
-0.000276,0.983757
0.01183,-0.946599
0.012138,-0.837356
-0.001898,0.957234
-0.001893,0.957314
-0.002048,0.957082
-0.008797,-0.780497
0.013016,0.281618
-0.001899,0.957123
0.013916,0.08073
0.010718,-0.983215
-0.002161,0.937294
-0.002124,0.953359
-0.001939,0.957491
0.013971,-0.114015
-0.006974,-0.726962
-0.0021,0.953538
0.015103,0.186503
-0.00193,0.958367
0.011008,-0.995366
-0.001678,0.964576
0.010964,-0.974406
-0.001921,0.957461
-0.002107,0.952889
0.013596,0.121158
0.010759,0.220033
-0.001898,0.957234
-0.002108,0.952836
0.007556,-0.986226
0.011493,-0.95886
-0.007553,-0.759176
0.013662,-0.003096
0.011037,-0.996467
-0.001581,0.87094
-0.004826,-0.746476
0.013839,-0.036593
-0.001951,0.961262
0.012507,0.084707
0.013842,-0.033128
0.000964,0.979265
-0.002099,0.953133
-0.001581,0.87094
-0.004826,-0.746476
0.000945,0.979336
0.01501,0.310124
0.015155,0.260425
-0.006843,-0.692083
0.001162,0.973078
-0.002215,0.92214
-0.00187,0.957259
-0.002151,0.937099
-0.00985,0.314291
-0.007101,-0.729279
0.014739,0.215206
-0.002259,0.944221
-0.001961,0.957697
0.012374,0.098936
0.013657,-0.001627
-0.003371,-0.60416
-0.001867,0.957737
0.015012,0.310056
0.013658,-0.000341
-0.007101,-0.729279
-0.001891,0.958278
-0.002233,0.922255
0.000118,0.98056
-0.001904,0.956819
0.011393,-0.961185
0.00762,-0.98578
-0.000391,0.892539
0.011536,0.037384
-0.001914,0.957471
-0.001923,0.957259
0.014001,-0.109224
-0.001914,0.957471
-0.001882,0.957802
0.000964,0.979265
-0.001965,0.956966
-0.0073,0.475246
0.013212,-0.838128
0.013619,-0.005347
-0.001862,0.959565
0.013544,0.100267
0.011618,-0.947736
-0.001906,0.95736
-0.002419,0.923358
-0.007791,0.465644
-0.002632,0.904723
-0.001904,0.956819
0.013602,0.057523
-0.00263,0.904559
0.013835,0.104586
0.014779,0.827144
-0.001914,0.957471
0.012858,0.175447
0.01382,0.090347
-0.002632,0.904723
0.013661,-0.001555
-0.001938,0.957082
0.013824,-0.035486
0.013504,0.162525
-0.00193,0.959565
0.012839,0.188972
-0.001957,0.957697
-0.001567,0.870854
-0.007101,-0.729279
0.01372,-0.05481
0.000945,0.979336
-0.002253,0.944284
-0.007498,-0.757974
0.008601,-0.995437
0.013639,-0.047518
-0.001876,0.957183
-0.001898,0.957234
-0.002102,0.953133
0.013662,-0.002555
-0.001867,0.957737
-0.002208,0.922214
-0.001898,0.957234
0.012063,-0.982679
-0.002115,0.953185
0.006334,-0.37734
-0.006981,-0.72707
-0.006843,-0.692083
0.01195,-0.052092
0.013146,0.040136
0.011382,-0.96042
0.013872,0.100973
0.0117,-0.970227
-0.001923,0.957259
0.014382,0.603649
0.011553,-0.954831
0.013786,0.088932
-0.002233,0.922255
-0.001906,0.957163
-0.001938,0.956839
-0.002427,0.923089
0.014018,-0.055015
-0.001881,0.957461
-0.001873,0.957244
0.009807,-0.987
-0.001923,0.957259
0.013789,0.116705
0.001922,0.984038
-0.002101,0.953349
-0.002117,0.952815
-0.001183,-0.624401
0.010996,-0.974296
0.012326,-0.998592
0.012796,0.63479
-0.001881,0.957461
0.01165,-0.999151
-0.001882,0.957802
0.006332,-0.377065
0.015145,0.424418
-0.007688,0.467816
-0.001592,0.871394
0.013752,0.096062
-0.007004,-0.726773
0.013747,0.075331
0.013676,-0.093485
-0.001885,0.957092
0.011494,0.023745
0.013722,-0.007092
-0.002092,0.953296
-0.002259,0.944221
0.011756,-0.946014
-0.002161,0.937294
0.013835,0.104586
-0.006281,-0.751089
0.011914,-0.999374
0.013537,0.075986
0.011558,0.040095
0.013674,0.08345
0.008523,-0.988325
0.005517,-0.914384
0.009934,-0.881732
-0.002067,0.949836
-0.001882,0.957802
0.01367,0.087468
-0.0023,0.934869
0.011891,-0.043282
0.01336,0.200717
-0.002307,0.934702
-0.006235,-0.759991
0.001685,0.9957
-0.001887,0.957168
0.013805,0.08882
-0.00985,0.314291
0.011799,-0.992739
0.011094,-0.006927
0.011115,-0.974555
0.013655,-0.032547
-0.001927,0.957858
-0.006062,-0.647628
-0.002092,0.953296
-0.002371,0.937519
-0.008741,0.513225
-0.006359,-0.74302
0.001003,0.917678
0.013816,0.080813
0.014413,0.215872
-0.001882,0.957802
0.000873,0.979159
-0.001879,0.95688
-0.002161,0.937294
0.011225,-0.966325
0.011158,-0.968498
0.013744,0.078361
-0.00091,0.96701
0.015145,0.424418
0.013673,-0.003425
0.012992,0.17309
-0.007101,-0.729279
0.015101,0.186425
0.012836,0.011394
-0.001879,0.958238
-0.00195,0.957425
-0.001923,0.957259
0.011389,0.004746
0.011093,-0.006544
0.000141,0.980098
-0.002233,0.93666
0.011621,-0.954633
0.007586,-0.985234
-0.002355,0.937483
0.008145,-0.99178
0.011827,-0.961772
-0.001592,0.871394
0.01508,0.501355
0.013662,-0.002555
0.000118,0.98056
0.00978,-0.879839
0.012449,-0.960099
-0.00985,0.314291
-0.001899,0.957123
0.010264,-0.906204
-0.004826,-0.746476
0.012216,0.195665
-0.001658,0.964893
-0.006656,-0.758031
0.012316,0.186075
0.012499,0.215325
-0.002052,0.948257
0.013668,-0.001067
0.01145,-0.986519
-0.002105,0.953607
0.011555,-0.989257
-0.007101,-0.729279
-0.001978,0.957627
-0.00237,0.937464
0.010964,-0.974514
0.011049,-0.97234
0.009449,-0.984621
0.011719,-0.993426
-0.000917,0.967661
-0.001923,0.957259
0.014022,-0.039203
0.013667,0.000156
0.013752,0.088251
0.013605,0.101222
0.013347,-0.110865
-0.002092,0.953296
-0.00237,0.937464
-0.001643,0.965053
-0.000903,0.967414
-0.002219,0.955376
-0.008553,-0.780299
-0.001581,0.87094
0.000436,0.821309
-0.001882,0.957042
-0.008797,-0.780497
-0.002114,0.953122
-0.007617,-0.801359
-0.002025,0.957446
-0.002544,-0.63362
0.013977,-0.025901
-0.00237,0.937464
-0.002233,0.93666
-0.001938,0.956945
0.011675,-0.999309
0.005514,-0.913851
0.013663,-0.00012
0.013764,0.088424
0.014017,-0.02654
-0.007101,-0.729279
0.013612,0.100485
-0.001961,0.957697
-0.001898,0.957234
0.011373,-0.958307
0.013838,-0.014101
-0.002685,0.905687
-0.008002,-0.762867
-0.001961,0.957697
0.013525,-0.004277
0.012328,-0.998394
0.011373,-0.961081
-0.002097,0.953291
-0.00193,0.958367
-0.002111,0.953101
0.013974,-0.035494
0.013662,-0.001911
-0.001881,0.957461
0.013971,-0.114015
-0.001914,0.957692
-0.006976,-0.789097
0.001088,0.988715
-0.002463,0.926325
0.000939,0.979949
-0.006235,-0.759991
0.011235,-0.967797
0.000118,0.98056
0.010258,-0.981321
0.000299,0.970199
0.015033,0.179293
0.015105,0.186491
0.011909,-0.999336
0.012043,-0.983229
0.013676,0.063001
0.010987,-0.974607
-0.007101,-0.729279
-0.002097,0.953291
0.01183,-0.946599
-0.002137,0.937179
0.013681,0.090783
-0.001965,0.956966
-0.001271,0.93459
0.013995,-0.05267
-0.001923,0.957259
-0.00091,0.96701
0.015226,0.195927
-0.002321,0.925203
0.000692,0.976986
0.013671,-0.002971
0.013718,0.081392
-0.002532,0.815694
0.008362,-0.989232
0.01117,-0.982992
0.011391,-0.9612
0.007671,-0.986071
0.014382,0.603649
-0.002052,0.948257
0.013605,0.118366
-0.002097,0.953138
0.010335,-0.971441
0.012075,0.195048
0.011656,0.215673
0.014613,0.405662
-0.002437,-0.572396
-0.002221,0.922397
-0.001914,0.957471
0.010433,-0.075289
-0.002685,0.905687
-0.002131,0.937252
-0.000903,0.967414
0.01154,0.037043
0.010062,-0.987243
0.011213,-0.967227
-0.001899,0.956549
-0.006483,-0.764582
-0.001314,0.773862
-0.002208,0.922214
-0.001898,0.957234
0.013999,-0.109196
0.00868,-0.995459
0.012414,0.204585
-0.007553,-0.759176
-0.001961,0.957102
0.014428,0.610483
-0.007688,0.467816
0.013861,-0.021221
0.010865,-0.003244
-0.00653,-0.747761
0.013731,0.078187
0.014387,0.22685
0.011889,-0.991368
-0.001888,0.957385
-0.002419,0.923358
0.011091,-0.006649
0.011758,-0.993444
-0.006794,-0.68347
-0.001947,0.958043
0.000434,0.971541
-0.001592,0.871394
-0.007813,-0.789808
-0.007101,-0.729279
-0.002103,0.953122
-0.000493,0.972014
0.013706,0.006625
-0.002277,0.922774
0.012951,0.331873
-0.002233,0.922255
0.013662,-0.002555
0.000937,0.979113
0.013855,-0.036257
0.014648,0.364979
-0.000294,0.983729
-0.004953,-0.756933
0.010433,-0.078243
0.013778,0.093507
0.013513,-0.000632
-0.001914,0.957692
-0.001893,0.957314
0.013642,0.717255
-0.007101,-0.729279
0.013656,0.002407
0.000939,0.979949
0.013619,-0.005347
-0.001914,0.957692
0.011929,-0.9453
0.013922,0.102494
-0.00193,0.958367
-0.00193,0.957807
-0.002643,0.90502
-0.002339,0.937422
0.013918,-0.021761
0.013528,0.102715
-0.002097,0.953138
-0.001271,0.93459
-0.001909,0.958576
-0.001893,0.957314
0.01007,-0.987174
0.010979,-0.974621
0.011909,-0.999335
0.013824,-0.035486
0.00871,-0.999999
0.013648,0.095012
-0.001909,0.958576
-0.001916,0.9569
0.010996,-0.974296
0.013583,-0.007652
-0.000276,0.983757
0.013813,0.080029
-0.001881,0.957461
0.013662,-0.002555
0.011321,-0.071986
0.001922,0.984038
0.013778,0.093507
0.011093,-0.006404
0.013775,0.077402
-0.001271,0.93459
-0.002685,0.905687
-0.008797,-0.780497
0.013212,-0.838128
0.01133,-0.98408
0.012595,0.105725
-0.002439,0.923331
0.011373,-0.958307
0.013218,0.181458
0.01501,0.310124
-0.001887,0.957168
-0.001581,0.87094
0.009276,-0.932966
0.00095,0.979308
0.009786,-0.888929
0.013703,0.087047
-0.001939,0.957491
0.00965,-0.99432
0.013642,-0.002647
-0.002617,0.898265
0.008795,-0.990902
-0.001888,0.956636
0.009125,-0.995009
0.014159,-0.11147
-0.001893,0.957314
-0.000731,0.914981
-0.001581,0.87094
0.013658,-0.003774
-0.001906,0.956524
0.009779,-0.995489
-0.008097,-0.751794
0.000939,0.979099
0.01358,-0.004454
0.013609,0.210417
0.014382,0.603649
-0.002643,0.90502
-0.001882,0.957042
-0.001888,0.957385
0.014382,0.603649
0.01508,0.501355
-0.001904,0.956819
-0.000318,0.983666
-0.001889,0.957531
0.010333,-0.999817
0.01133,-0.98408
0.013521,-0.020506
0.011463,-0.959005
0.008721,-1
-0.007756,0.474721
-0.002131,0.937252
0.000939,0.979949
-0.002664,0.949052
-0.0023,0.934869
0.011205,-0.992284
-0.001891,0.956768
0.013773,0.08161
0.009961,0.331717
-0.001935,0.957319
0.010293,-0.994782
0.011555,-0.956837
-0.006538,-0.690858
0.013531,0.100175
0.013778,0.092731
-0.001954,0.957208
-0.001904,0.956819
0.011205,-0.97343
0.012595,0.105725
0.009746,-0.88008
-0.006584,-0.744205
-0.002221,0.922397
-0.001879,0.95688
0.014042,-0.01926
-0.00193,0.958367
-0.00248,0.906131
-0.001271,0.93459
-0.001888,0.957385
-0.001906,0.957163
0.01508,0.501355
0.011615,-0.999126
-0.000981,-0.87294
0.001672,0.886139
0.010964,-0.974406
0.011295,0.294321
0.013997,0.327066
0.013425,0.130226
0.013794,0.106285
-0.001938,0.957883
-0.004953,-0.756933
-0.001271,0.93459
0.009486,-0.992477
0.011009,-0.995335
0.013655,-0.003288
0.01154,0.037922
0.010584,-0.847446
-0.001887,0.957168
0.009698,-0.881559
0.011676,-0.822104
0.010083,-1
0.013347,-0.110865
0.01508,0.501355
-0.002261,0.92406
0.013747,0.075331
-0.001893,0.957335
-0.008797,-0.780497
0.011849,-0.995397
-0.001961,0.957102
-0.002042,0.948335
0.000438,0.8209
-0.001881,0.957461
0.013144,0.040053
-0.002052,0.948257
0.013625,-0.004291
-0.000903,0.967414
0.014838,0.144515
0.011874,-0.981225
0.010836,-0.010382
0.012247,0.187073
0.013656,-0.003769
0.009391,-0.991333
-0.002235,0.922147
0.000929,0.979219
0.011401,-0.977879
0.011902,-0.999971
0.011489,-0.994087
-0.002643,0.90502
0.011542,-0.998055
0.000382,0.821746
0.013553,0.100329
0.013052,0.696024
0.013971,-0.114015
0.013783,0.357253
-0.002411,0.923438
0.013719,-0.041052
-0.002114,0.953122
0.010964,-0.974406
0.009687,-0.994876
-0.001938,0.957883
0.014382,0.603649
-0.002114,0.952375
-0.006984,-0.738107
0.011396,-0.988826
0.010961,-0.974441
-0.001876,0.957183
0.000945,0.979336
-0.002183,0.922995
0.01432,0.183819
-0.002643,0.90502
-0.008741,0.513225
-0.009745,0.318784
0.013995,-0.05267
-0.0019,0.956346
0.013797,0.118821
0.01501,0.310124
0.014858,0.269221
0.011392,-0.960536
0.01372,0.101179
0.001086,0.988561
0.000939,0.979949
0.008145,-0.99178
0.013821,0.084973
-0.002151,0.937099
0.007566,-0.985761
0.010641,-0.976436
-0.006975,-0.727921
-0.002118,0.957052
0.000321,0.938926
-0.005984,-0.698641
-0.009159,-0.816159
0.013662,-0.001824
0.011364,-0.960889
-0.00193,0.958367
-0.002183,0.922995
0.013524,0.075217
-0.001893,0.957314
0.013654,0.09565
0.008145,-0.99178
-0.001891,0.958527
0.013131,0.03966
0.013752,0.088251
0.012531,0.213082
-0.006985,-0.72762
-0.001891,0.956768
0.013643,0.127107
0.010006,-0.996815
-0.007101,-0.729279
0.013879,0.012355
-0.007101,-0.729279
0.000939,0.979949
-0.001868,0.958088
0.013648,-0.055512
0.01374,0.083538
0.011623,-0.954698
-0.008754,-0.77123
0.01081,-0.976419
0.010852,-0.978251
0.0141,-0.034978
-0.007553,-0.759176
-0.007553,-0.759176
-0.001898,0.957234
0.000924,0.979413
-0.000853,-0.700181
-0.008741,0.513225
0.013875,-0.023299
0.011123,0.04584
-0.002615,0.904202
0.011005,-0.968435
-0.001888,0.957385
0.013601,0.084761
-0.007101,-0.729279
0.014424,-0.073144
0.008753,-0.990417
0.014382,0.603649
0.012459,-0.841925
0.01069,-0.999449
-0.006989,-0.72923
-0.002025,0.957446
0.000118,0.98056
0.011091,-0.006071
-0.005986,-0.695446
0.011918,-0.981877
0.012836,0.148609
-0.001271,0.93459
0.010281,-0.994713
-0.002277,0.938167
0.013851,0.079879
0.009682,-0.995276
-0.002233,0.922255
-0.001927,0.957858
0.006338,-0.376693
-0.002302,0.935018
0.015007,0.309955
0.010876,-0.999953
0.013775,0.077402
0.009665,-0.994605
-0.001893,0.957314
-0.001592,0.871394
-0.003934,-0.625245
0.013825,0.082944
0.013706,0.006625
-0.007048,-0.726182
0.007528,-0.985916
-0.000493,0.972014
-0.002097,0.953291
0.009733,-0.99559
-0.004826,-0.746476
-0.001882,0.957802
0.013131,0.03966
-0.001898,0.957234
-0.008797,-0.780497
-0.002239,0.922477
0.010114,-0.986976
0.011474,-0.98925
-0.002124,0.953359
0.001774,0.898488
-0.002115,0.953185
0.009671,-0.995474
0.014424,-0.073144
-0.002439,0.923002
-0.002532,0.815694
0.01407,-0.035968
-0.001927,0.957858
0.009687,-0.994876
0.011605,-0.997887
0.011891,-0.994098
-0.001899,0.957123
0.013747,0.075331
-0.001887,0.957168
0.001198,0.993124
0.011366,-0.96169
0.011424,-0.961903
0.011089,-0.006912
0.00884,-0.995038
-0.001183,-0.624401
0.015789,-0.532669
0.011914,-0.999374
-0.001914,0.957471
0.01465,-0.041194
-0.007553,-0.759176
0.012499,-0.948013
-0.002272,0.94429
0.014413,0.217385
0.012189,-0.961039
-0.002151,0.937099
-0.002161,0.937294
0.010301,-0.904455
0.011408,-0.96632
-0.002364,0.937038
0.010741,0.402536
0.013531,0.100175
0.011302,-0.984362
0.013994,-0.031436
-0.001914,0.957471
-0.001898,0.957234
0.014719,0.194685
0.001689,0.995689
0.011649,-0.999149
0.011207,-0.971528
0.011319,-0.063762
0.014969,0.227474
0.013851,-0.008686
-0.001898,0.957234
0.013835,0.104586
0.008423,-0.997511
0.011693,-0.954352
0.011218,-0.966362
-0.001879,0.957279
-0.002093,0.953769
0.012351,0.133201
0.001096,0.988529
-0.006843,-0.692083
0.009671,-0.995277
0.013131,0.03966
-0.001183,-0.624401
0.013694,-0.004847
0.013734,0.155706
0.009725,-0.995544
0.014382,0.603649
0.013532,0.299657
0.009685,-0.877414
-0.007101,-0.729279
-0.006925,-0.740564
0.011482,-0.957542
0.010116,-0.99183
-0.002477,-0.573859
0.012466,-0.840803
0.009545,-0.99929
0.011605,-0.997887
0.013772,0.088795
-0.002117,0.952948
0.013843,0.087121
0.011051,-0.972872
-0.002361,0.937859
0.01377,0.08917
0.013533,0.075938
0.010225,-0.981683
0.009391,-0.991333
0.013596,-0.013061
-0.002093,0.953769
0.011053,-0.972823
0.013738,0.107042
-0.001899,0.957123
-0.002115,0.95175
0.010258,-0.985912
0.014953,0.254784
-0.006843,-0.692083
-0.001881,0.957461
0.013851,-0.008686
-0.007101,-0.729279
-0.00194,0.957345
-0.001899,0.957123
0.013663,-0.00377
0.013823,0.080625
-0.001592,0.871394
-0.006359,-0.74302
-0.002221,0.92214
0.011992,-0.983694
0.011321,-0.068799
0.013784,0.078014
-0.000731,0.914981
-0.001887,0.957168
0.011818,-0.993229
0.012458,-0.820661
0.008948,-0.99323
-0.002405,0.937828
-0.000534,0.972451
-0.000465,-0.750385
0.008047,-0.991869
0.013685,-0.007671
-0.009697,-0.961221
-0.001881,0.957461
0.013655,-0.055402
0.013528,0.102715
-0.001879,0.95688
0.01139,-0.960281
0.001083,0.988526
0.014136,0.705098
0.01173,-0.946599
0.011649,-0.999149
-0.008097,-0.751794
0.008187,-0.989588
0.013862,0.087392
0.011709,-0.946523
0.010804,-0.997273
0.011313,-0.064322
-0.002685,0.905687
-0.001881,0.957461
0.013658,-0.002151
0.013792,0.119676
-0.001592,0.871394
0.013805,0.085899
-0.002097,0.953138
-0.002002,0.957319
0.013746,0.077133
-0.002419,0.923358
0.011276,-0.969431
-0.002355,0.937483
-0.001875,0.957077
-0.001898,0.957234
-0.001899,0.956549
0.01145,-0.986519
0.01062,-0.847372
0.012416,0.188701
0.011029,-0.99556
-0.001938,0.956945
0.014447,0.605009
-0.008677,-0.77945
0.01381,-0.056441
0.009695,-0.995232
-0.002009,0.959304
0.000939,0.979099
0.0139,-0.022256
0.010783,-0.846426
0.008193,-0.992224
0.011743,-0.999328
-0.003329,0.996188
0.013703,0.087047
-0.001881,0.957461
0.010987,-0.974221
0.001082,0.988445
0.013971,-0.114015
-0.001906,0.95736
0.014082,-0.02734
-0.00815,-0.75023
-0.000731,0.914981
0.010658,-0.987411
0.013681,0.0058
0.012595,0.105725
-0.008677,-0.77945
-0.002323,0.930405
0.013971,0.112555
-0.001183,-0.624401
-0.002381,0.937434
0.010985,-0.969199
-0.002439,0.923002
-0.001891,0.956483
0.01226,0.182081
-0.001883,0.956991
-0.001873,0.957244
-0.001893,0.957314
0.011344,-0.98409
0.013768,0.088999
0.011018,-0.974147
0.014021,-0.038739
-0.001916,0.9569
-0.001961,0.957697
0.013863,-0.030287
-0.002161,0.937294
0.01133,-0.962498
-0.002108,0.952836
0.011623,-0.954698
-0.000391,0.892539
0.00042,0.97219
0.011494,0.023745
0.011746,-0.945924
-0.0019,0.957868
0.013918,-0.021761
0.014382,0.603649
0.014293,-0.028614
0.013694,-0.004847
0.01501,0.310124
0.009785,-0.881303
-0.002643,0.90502
0.0137,-0.019908
-0.001982,0.957314
-0.000391,0.892539
0.011328,-0.96335
-0.007628,0.468675
0.008852,-0.999799
0.012445,0.199123
0.008647,-0.995585
-0.00194,0.957345
-0.007688,0.469211
0.011632,0.216077
-0.000513,0.972076
-0.001906,0.956524
0.013657,-0.007325
0.013681,0.0058
0.011132,-0.997947
0.013665,-0.002612
-0.00194,0.957345
-0.00985,0.314291
0.010252,-0.99438
-0.001882,0.957802
0.013661,-0.003202
0.008604,-0.994685
0.000337,0.970342
0.013131,0.03966
0.009462,-0.993159
0.009961,0.331717
0.011314,-0.064593
0.012899,-0.846881
-0.006359,-0.74302
0.000321,0.938926
0.011018,-0.974147
0.013709,0.012207
0.013871,-0.019772
-0.002107,0.952889
-0.002056,0.948771
0.010384,-0.991123
-0.002685,0.905687
0.013673,-0.046889
-0.002092,0.953296
-0.00985,0.314291
0.008987,-0.989732
0.010972,-0.974727
-0.001916,0.956432
-0.002215,0.92214
-0.002052,0.958914
-0.001898,0.957234
0.010972,-0.972796
0.000906,0.979959
0.010247,-0.980138
-0.001906,0.956524
-0.002233,0.922255
-0.002097,0.953291
0.011318,-0.984895
0.01465,-0.041194
0.009997,-0.986705
0.013764,0.088424
-0.008719,-0.779875
0.00098,0.980161
-0.001879,0.957878
0.011159,-0.995171
0.011685,-0.954834
0.01374,0.083538
0.008366,-0.985358
0.014437,-0.074117
-0.001852,0.961228
-0.002025,0.957446
-0.007101,-0.729279
0.010247,-0.980138
-0.007101,-0.729279
0.013794,0.106285
0.000906,0.979959
-0.001914,0.957471
0.014415,0.21637
-0.002302,0.935018
-0.002092,0.953296
-0.002277,0.922774
-0.001938,0.956839
0.01139,-0.961319
0.013152,0.039536
0.014024,-0.039528
-0.002117,0.952948
-0.001938,0.957082
-0.002253,0.944284
0.000906,0.979959
0.013434,-0.073404
-0.007101,-0.729279
0.01024,-0.998266
-0.001852,0.961228
0.000142,0.824827
0.013662,-0.002555
0.013657,-0.007325
0.011123,0.04584
0.014382,0.603649
0.013738,0.107042
-0.002608,0.905887
-0.000731,0.914981
0.011276,-0.969431
0.013646,0.09542
0.009587,-0.990798
0.000906,0.979959
0.013923,0.095712
-0.002301,0.92595
-0.002303,0.93537
0.011962,-0.987328
0.013659,-0.056114
0.010709,0.402462
